timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
228166.869260,80.0,0.1165,0.63594,0.72222,0.60156,0.70417,0.57734,0.65000,0.56563,0.60139,0.56641,0.55833,0.61172,0.56111,0.60234,0.50972,0.59062,0.48750,0.57734,0.48611,0.63594,0.55139,0.63594,0.48194,0.62266,0.45000,0.60469,0.45000,0.65938,0.56667,0.66406,0.50000,0.65469,0.47222,0.63828,0.47222,0.68047,0.59722,0.69219,0.55278,0.68984,0.52917,0.67891,0.52500,0.64383,0.67790,0.63594,0.72222,110.34,0.9946,live,0.0935,0.1207,81.43,674.84
228166.936116,80.0,0.2314,0.65703,0.80000,0.61875,0.80000,0.59062,0.79028,0.56641,0.78889,0.54141,0.79444,0.61328,0.67917,0.57578,0.68333,0.55625,0.72222,0.54219,0.75694,0.63984,0.68194,0.60391,0.68889,0.58047,0.72639,0.56328,0.76111,0.66563,0.70833,0.64844,0.71111,0.63750,0.73750,0.62734,0.76528,0.68750,0.75139,0.69297,0.76389,0.68984,0.78333,0.68359,0.80000,0.64647,0.70232,0.65703,0.80000,87.99,0.9986,live,0.0987,0.1224,80.45,657.22
228167.003234,80.0,0.2945,0.67812,0.80000,0.63906,0.79861,0.60625,0.78333,0.57578,0.78611,0.54453,0.79028,0.61328,0.68333,0.58203,0.65417,0.55859,0.66111,0.53672,0.67917,0.63672,0.68194,0.61328,0.62778,0.59062,0.63472,0.57109,0.65694,0.66250,0.69722,0.65312,0.63333,0.63906,0.64028,0.62578,0.65972,0.68750,0.73194,0.69375,0.69167,0.69063,0.69167,0.68359,0.70139,0.65280,0.72186,0.67812,0.80000,92.49,0.9962,live,0.0987,0.1195,77.05,644.94
228167.070034,80.0,0.3961,0.68203,0.76250,0.64453,0.73889,0.61328,0.70417,0.58672,0.68611,0.56016,0.67500,0.62734,0.59861,0.60234,0.55972,0.58281,0.54444,0.56328,0.53333,0.64922,0.58889,0.63984,0.52917,0.62422,0.49583,0.60703,0.47222,0.67109,0.60000,0.67188,0.54306,0.66563,0.50694,0.65703,0.47639,0.69219,0.63056,0.69766,0.59167,0.69844,0.56250,0.69609,0.53333,0.65865,0.72999,0.68203,0.76250,112.77,0.9980,live,0.0987,0.0783,50.81,648.74
228167.136607,80.0,0.4849,0.68906,0.71250,0.65078,0.66111,0.62578,0.60694,0.60391,0.56528,0.58281,0.54028,0.64609,0.51389,0.62656,0.46389,0.61172,0.43194,0.59766,0.40278,0.66719,0.49861,0.65938,0.43472,0.64922,0.39306,0.63828,0.36111,0.68672,0.50139,0.68516,0.44167,0.67656,0.39861,0.66563,0.36250,0.70547,0.52500,0.71016,0.47639,0.70625,0.44444,0.69922,0.41528,0.66473,0.72649,0.68906,0.71250,130.70,0.9875,live,0.0987,0.0793,52.76,664.99
228167.202240,80.0,0.5713,0.69297,0.64722,0.65391,0.60417,0.62969,0.54444,0.61641,0.49167,0.59922,0.44861,0.65547,0.45417,0.64062,0.40139,0.62734,0.36806,0.61406,0.33750,0.67812,0.44028,0.67266,0.37222,0.66250,0.33056,0.65000,0.29583,0.69844,0.44306,0.70000,0.37778,0.69219,0.33889,0.68125,0.30278,0.71797,0.46111,0.72266,0.40972,0.71953,0.37500,0.71094,0.34444,0.67038,0.71063,0.69297,0.64722,128.80,0.9720,live,0.0987,0.0837,56.77,677.93
228167.269193,80.0,0.6489,0.69453,0.61111,0.65391,0.57222,0.63203,0.50972,0.62344,0.45417,0.61172,0.41250,0.66484,0.43611,0.65234,0.38194,0.64062,0.35000,0.62891,0.32083,0.68750,0.42361,0.68437,0.35556,0.67422,0.31250,0.66328,0.27778,0.70703,0.42361,0.71016,0.35833,0.70234,0.31944,0.69141,0.28611,0.72500,0.43611,0.73047,0.38333,0.72656,0.35000,0.71797,0.32083,0.67521,0.69073,0.69453,0.61111,118.95,0.9745,live,0.0987,0.0889,60.68,682.22
228167.344049,80.0,0.7489,0.69375,0.59861,0.65469,0.55556,0.63594,0.49583,0.63047,0.44167,0.62656,0.40000,0.67266,0.43472,0.66250,0.38056,0.65234,0.34861,0.64297,0.31806,0.69453,0.42361,0.69375,0.35694,0.68594,0.31667,0.67578,0.28333,0.71484,0.42361,0.71875,0.36111,0.71250,0.32222,0.70156,0.29167,0.73281,0.43333,0.73984,0.38333,0.73594,0.35000,0.72813,0.32361,0.67892,0.67231,0.69375,0.59861,113.28,0.9675,live,0.0987,0.0937,63.92,681.92
228167.403348,80.0,0.8285,0.69297,0.60417,0.65391,0.56250,0.63828,0.50278,0.63750,0.44583,0.63672,0.40139,0.67891,0.44444,0.66953,0.39028,0.66094,0.35556,0.65234,0.32361,0.70156,0.43472,0.70312,0.37083,0.69609,0.32778,0.68672,0.29306,0.72188,0.43611,0.72656,0.37500,0.72188,0.33333,0.71328,0.30139,0.74062,0.44583,0.74844,0.39722,0.74453,0.36250,0.73594,0.33472,0.68173,0.65868,0.69297,0.60417,111.80,0.9652,live,0.0987,0.1038,70.63,680.58
228167.469624,80.0,0.9167,0.68125,0.63750,0.64453,0.59306,0.63125,0.52222,0.63125,0.46667,0.63047,0.42361,0.67109,0.45833,0.66250,0.39861,0.65391,0.36250,0.64609,0.32917,0.69688,0.45139,0.69766,0.38472,0.69219,0.34028,0.68437,0.30278,0.71797,0.45972,0.72422,0.39861,0.72031,0.35556,0.71250,0.31944,0.73750,0.47917,0.74687,0.42778,0.74609,0.39306,0.73984,0.36111,0.68163,0.65444,0.68125,0.63750,121.57,0.9634,live,0.0987,0.1030,70.68,686.45
228167.536589,80.0,0.0027,0.66875,0.70556,0.63281,0.67222,0.61094,0.61111,0.60234,0.56389,0.59531,0.51806,0.64922,0.51806,0.64062,0.45833,0.63125,0.42500,0.61875,0.40139,0.67812,0.51389,0.67969,0.44167,0.67344,0.40139,0.66250,0.37778,0.70312,0.53472,0.71250,0.46944,0.70859,0.43194,0.69844,0.40833,0.72266,0.57222,0.73750,0.53194,0.74062,0.50556,0.73750,0.48611,0.67906,0.66467,0.66875,0.70556,123.95,0.9880,live,0.0987,0.0949,65.80,693.32
228167.603956,80.0,0.1047,0.67500,0.78889,0.64062,0.78472,0.61094,0.74861,0.58672,0.72917,0.56719,0.71528,0.63203,0.67361,0.61719,0.65833,0.61406,0.70417,0.61484,0.74583,0.66328,0.67500,0.65703,0.62917,0.65156,0.68194,0.65000,0.73611,0.69219,0.69167,0.69844,0.63472,0.69688,0.68472,0.69531,0.73194,0.71719,0.71806,0.73594,0.70139,0.74219,0.73194,0.74453,0.75694,0.67824,0.68951,0.67500,0.78889,92.70,0.9872,live,0.0987,0.0914,61.90,676.86
