timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
131371.626734,120.0,0.4855,0.22969,0.74444,0.28828,0.69028,0.32344,0.59444,0.33281,0.50833,0.34453,0.45000,0.27344,0.47639,0.28594,0.37917,0.29141,0.32083,0.29375,0.26944,0.23672,0.47083,0.23672,0.36389,0.23594,0.29583,0.23281,0.24167,0.20391,0.48750,0.19453,0.38889,0.18984,0.32500,0.18516,0.26944,0.17109,0.52222,0.15078,0.45278,0.13672,0.40556,0.12500,0.35694,0.32531,0.74873,0.9999,0.16238,1.00000,0.9784,0.22896,0.71402,0.9973,0.23268,0.73756,0.22969,0.74444,177.49,0.9853,live,0.0260,0.0169,17.78,1050.06
131371.694661,120.0,0.6229,0.22969,0.74444,0.28750,0.68889,0.32266,0.59444,0.33281,0.50972,0.34453,0.45000,0.27266,0.47778,0.28516,0.38056,0.29063,0.32083,0.29375,0.27083,0.23672,0.47222,0.23594,0.36389,0.23516,0.29722,0.23281,0.24167,0.20391,0.48750,0.19375,0.38889,0.18906,0.32500,0.18438,0.26944,0.17109,0.52222,0.15000,0.45278,0.13672,0.40556,0.12500,0.35694,0.32554,0.75046,0.9999,0.16624,1.00000,0.9758,0.22824,0.71387,0.9973,0.23208,0.73894,0.22969,0.74444,176.63,0.9853,live,0.0260,0.0156,16.35,1051.22
131371.760451,120.0,0.7533,0.22969,0.74306,0.28672,0.68889,0.32188,0.59444,0.33359,0.50833,0.34531,0.44861,0.27266,0.47639,0.28516,0.38056,0.29141,0.32222,0.29375,0.27083,0.23672,0.47083,0.23594,0.36389,0.23516,0.29722,0.23281,0.24167,0.20391,0.48611,0.19375,0.38750,0.18906,0.32500,0.18438,0.27083,0.17188,0.52083,0.15078,0.45139,0.13750,0.40417,0.12578,0.35694,0.32314,0.75073,0.9998,0.16589,1.00000,0.9757,0.22812,0.71663,0.9974,0.23160,0.73976,0.22969,0.74306,176.28,0.9853,live,0.0260,0.0113,11.91,1052.00
131371.826835,120.0,0.8852,0.22891,0.74167,0.28672,0.68750,0.32266,0.59306,0.33359,0.50694,0.34531,0.44722,0.27266,0.47639,0.28594,0.37917,0.29141,0.32083,0.29453,0.26944,0.23672,0.46944,0.23672,0.36250,0.23594,0.29583,0.23359,0.24167,0.20391,0.48472,0.19375,0.38611,0.18906,0.32361,0.18516,0.26944,0.17188,0.51944,0.15078,0.44861,0.13750,0.40278,0.12656,0.35556,0.32214,0.75064,0.9998,0.16348,1.00000,0.9743,0.22770,0.71699,0.9974,0.23106,0.74014,0.22891,0.74167,175.96,0.9846,live,0.0260,0.0119,12.57,1052.45
131371.894528,120.0,0.0114,0.22891,0.74167,0.28672,0.68889,0.32188,0.59306,0.33281,0.50694,0.34453,0.44722,0.27266,0.47500,0.28516,0.37917,0.29141,0.32083,0.29453,0.26944,0.23672,0.46944,0.23672,0.36250,0.23594,0.29583,0.23359,0.24167,0.20391,0.48472,0.19453,0.38611,0.18984,0.32222,0.18516,0.26806,0.17188,0.51944,0.15156,0.44861,0.13750,0.40139,0.12656,0.35417,0.32222,0.75074,0.9998,0.16414,1.00000,0.9753,0.22812,0.71696,0.9976,0.23063,0.74045,0.22891,0.74167,176.26,0.9847,live,0.0260,0.0089,9.39,1053.06
131371.960571,120.0,0.1432,0.22891,0.74306,0.28672,0.68889,0.32188,0.59306,0.33281,0.50833,0.34453,0.44861,0.27266,0.47500,0.28516,0.37917,0.29141,0.32083,0.29375,0.26944,0.23672,0.46944,0.23672,0.36250,0.23594,0.29583,0.23359,0.24167,0.20391,0.48472,0.19453,0.38611,0.18906,0.32361,0.18516,0.26944,0.17109,0.51944,0.15078,0.45000,0.13750,0.40278,0.12656,0.35417,0.32168,0.75114,0.9998,0.16414,1.00000,0.9754,0.22770,0.71546,0.9977,0.23029,0.74097,0.22891,0.74306,177.32,0.9848,live,0.0260,0.0081,8.49,1054.37
131372.031684,120.0,0.2867,0.22891,0.74306,0.28672,0.68889,0.32188,0.59306,0.33281,0.50833,0.34453,0.44861,0.27266,0.47500,0.28516,0.37917,0.29141,0.32083,0.29375,0.26944,0.23672,0.46944,0.23672,0.36250,0.23594,0.29583,0.23359,0.24167,0.20391,0.48472,0.19375,0.38611,0.18906,0.32361,0.18516,0.26944,0.17109,0.51944,0.15078,0.45000,0.13750,0.40278,0.12656,0.35417,0.31891,0.75322,0.9998,0.16519,1.00000,0.9731,0.22751,0.71891,0.9976,0.23001,0.74139,0.22891,0.74306,177.32,0.9840,live,0.0260,0.0071,7.50,1055.51
131372.094853,120.0,0.4134,0.22891,0.74306,0.28672,0.68750,0.32188,0.59306,0.33359,0.50833,0.34531,0.44861,0.27266,0.47500,0.28516,0.37917,0.29141,0.32083,0.29453,0.26944,0.23672,0.46944,0.23672,0.36250,0.23594,0.29583,0.23359,0.24167,0.20391,0.48472,0.19453,0.38611,0.18906,0.32361,0.18516,0.26944,0.17109,0.51944,0.15156,0.45000,0.13828,0.40278,0.12656,0.35417,0.32046,0.75662,0.9998,0.16706,1.00000,0.9728,0.22665,0.71917,0.9977,0.22979,0.74172,0.22891,0.74306,177.32,0.9841,live,0.0260,0.0060,6.29,1056.52
131372.160594,120.0,0.5427,0.22891,0.74167,0.28672,0.68889,0.32188,0.59306,0.33359,0.50694,0.34531,0.44722,0.27266,0.47500,0.28594,0.37917,0.29141,0.31944,0.29453,0.26944,0.23672,0.46806,0.23672,0.36111,0.23594,0.29583,0.23359,0.24028,0.20391,0.48333,0.19453,0.38472,0.18906,0.32222,0.18516,0.26806,0.17188,0.51806,0.15156,0.44861,0.13828,0.40139,0.12656,0.35417,0.32143,0.74343,0.9998,0.16581,1.00000,0.9733,0.22664,0.71425,0.9978,0.22961,0.74171,0.22891,0.74167,176.68,0.9842,live,0.0260,0.0047,4.93,1056.95
131372.227533,120.0,0.6779,0.22891,0.74167,0.28750,0.68750,0.32266,0.59167,0.33437,0.50694,0.34609,0.44722,0.27344,0.47500,0.28594,0.37778,0.29219,0.31944,0.29453,0.26806,0.23672,0.46806,0.23672,0.36111,0.23594,0.29444,0.23438,0.24028,0.20391,0.48472,0.19453,0.38611,0.18984,0.32222,0.18516,0.26806,0.17266,0.51806,0.15156,0.44861,0.13828,0.40139,0.12656,0.35417,0.32147,0.74652,0.9998,0.16381,1.00000,0.9701,0.22667,0.71410,0.9977,0.22947,0.74170,0.22891,0.74167,176.64,0.9840,live,0.0260,0.0037,3.89,1057.30
131372.295117,120.0,0.8128,0.23047,0.74306,0.28906,0.69028,0.32422,0.59306,0.33516,0.50833,0.34766,0.44861,0.27422,0.47500,0.28750,0.37917,0.29297,0.31944,0.29609,0.26944,0.23828,0.46944,0.23750,0.36250,0.23672,0.29444,0.23516,0.24028,0.20469,0.48472,0.19531,0.38611,0.19062,0.32222,0.18594,0.26944,0.17266,0.51944,0.15156,0.44861,0.13828,0.40139,0.12734,0.35417,0.32148,0.74687,0.9998,0.16479,1.00000,0.9710,0.22650,0.71596,0.9978,0.22967,0.74197,0.23047,0.74306,177.32,0.9845,live,0.0260,0.0030,3.16,1058.09
131372.360736,120.0,0.9433,0.23125,0.74444,0.28906,0.69167,0.32500,0.59583,0.33594,0.51111,0.34844,0.45139,0.27500,0.47639,0.28750,0.38056,0.29375,0.32083,0.29688,0.27083,0.23828,0.47083,0.23828,0.36250,0.23750,0.29583,0.23516,0.24167,0.20547,0.48750,0.19531,0.38750,0.19062,0.32361,0.18594,0.26944,0.17344,0.52083,0.15234,0.45139,0.13828,0.40417,0.12734,0.35556,0.32093,0.74584,0.9999,0.16490,1.00000,0.9716,0.22657,0.71596,0.9979,0.22999,0.74247,0.23125,0.74444,177.31,0.9833,live,0.0260,0.0025,2.64,1058.78
131372.427713,120.0,0.0682,0.23125,0.74722,0.28906,0.69444,0.32500,0.59861,0.33594,0.51250,0.34844,0.45278,0.27500,0.47778,0.28750,0.38056,0.29375,0.32222,0.29609,0.27083,0.23906,0.47222,0.23828,0.36389,0.23750,0.29722,0.23438,0.24167,0.20547,0.48889,0.19531,0.38889,0.19062,0.32500,0.18594,0.27083,0.17344,0.52500,0.15156,0.45417,0.13828,0.40694,0.12656,0.35833,0.32058,0.74586,0.9999,0.16510,1.00000,0.9704,0.22668,0.71605,0.9979,0.23024,0.74342,0.23125,0.74722,177.71,0.9832,live,0.0260,0.0025,2.60,1059.68
131372.494835,120.0,0.2046,0.23125,0.75000,0.28984,0.69722,0.32578,0.60139,0.33594,0.51389,0.34844,0.45417,0.27500,0.47917,0.28750,0.38194,0.29375,0.32361,0.29688,0.27222,0.23828,0.47361,0.23750,0.36528,0.23672,0.29722,0.23438,0.24306,0.20547,0.49028,0.19531,0.39028,0.18984,0.32639,0.18516,0.27222,0.17266,0.52639,0.15156,0.45556,0.13750,0.40694,0.12578,0.35972,0.32035,0.74135,0.9999,0.16675,1.00000,0.9708,0.22636,0.72218,0.9979,0.23044,0.74473,0.23125,0.75000,178.76,0.9848,live,0.0260,0.0028,2.98,1061.22
131372.560987,120.0,0.3354,0.23125,0.75417,0.28906,0.70139,0.32578,0.60417,0.33594,0.51667,0.34844,0.45694,0.27500,0.48194,0.28750,0.38472,0.29375,0.32639,0.29688,0.27500,0.23828,0.47639,0.23750,0.36667,0.23672,0.30000,0.23359,0.24444,0.20469,0.49306,0.19453,0.39306,0.18984,0.32917,0.18438,0.27361,0.17266,0.52917,0.15078,0.45833,0.13672,0.40972,0.12500,0.36111,0.32034,0.74870,0.9999,0.16697,1.00000,0.9688,0.22636,0.72194,0.9979,0.23060,0.74662,0.23125,0.75417,179.48,0.9854,live,0.0260,0.0038,4.04,1063.10
131372.627373,120.0,0.4675,0.23047,0.75833,0.28906,0.70417,0.32422,0.60556,0.33437,0.51944,0.34766,0.45972,0.27344,0.48611,0.28594,0.38889,0.29219,0.32917,0.29531,0.27778,0.23672,0.48056,0.23594,0.37083,0.23516,0.30278,0.23203,0.24722,0.20312,0.49861,0.19297,0.39722,0.18828,0.33333,0.18359,0.27639,0.17031,0.53472,0.14844,0.46250,0.13516,0.41389,0.12344,0.36389,0.31943,0.74857,0.9999,0.16814,1.00000,0.9692,0.22522,0.72725,0.9979,0.23058,0.74896,0.23047,0.75833,179.69,0.9865,live,0.0260,0.0053,5.64,1064.90
131372.695022,120.0,0.6055,0.22891,0.76389,0.28750,0.70833,0.32344,0.60972,0.33281,0.52500,0.34531,0.46528,0.27187,0.49167,0.28359,0.39444,0.28906,0.33472,0.29141,0.28194,0.23438,0.48750,0.23281,0.37639,0.23125,0.30694,0.22812,0.25000,0.20000,0.50556,0.18984,0.40417,0.18438,0.33889,0.17969,0.28194,0.16719,0.54167,0.14531,0.46944,0.13125,0.41944,0.11875,0.36944,0.31841,0.75499,0.9999,0.16026,1.00000,0.9661,0.22424,0.73020,0.9977,0.23024,0.75195,0.22891,0.76389,179.97,0.9880,live,0.0260,0.0070,7.52,1066.70
131372.760980,120.0,0.7346,0.22812,0.77222,0.28672,0.71667,0.32188,0.61667,0.33203,0.53056,0.34375,0.46944,0.27031,0.49861,0.28125,0.40000,0.28594,0.33889,0.28828,0.28750,0.23203,0.49444,0.22969,0.38194,0.22812,0.31250,0.22500,0.25556,0.19844,0.51250,0.18672,0.40972,0.18125,0.34444,0.17656,0.28889,0.16484,0.55000,0.14141,0.47778,0.12656,0.42778,0.11406,0.37778,0.31593,0.75509,0.9998,0.15615,1.00000,0.9653,0.22338,0.73761,0.9975,0.22982,0.75600,0.22812,0.77222,180.91,0.9876,live,0.0260,0.0097,10.40,1068.95
131372.827677,120.0,0.8681,0.22656,0.78333,0.28516,0.72500,0.31953,0.62500,0.32969,0.53750,0.34219,0.47778,0.26719,0.50556,0.27891,0.40556,0.28437,0.34444,0.28672,0.29167,0.22969,0.50139,0.22656,0.38889,0.22500,0.31806,0.22109,0.25972,0.19531,0.51944,0.18359,0.41667,0.17813,0.35139,0.17266,0.29444,0.16172,0.55833,0.13828,0.48472,0.12266,0.43472,0.11016,0.38472,0.31512,0.75515,0.9998,0.17152,1.00000,0.9641,0.22337,0.76065,0.9972,0.22917,0.76147,0.22656,0.78333,182.99,0.9882,live,0.0260,0.0132,14.16,1072.43
131372.895259,120.0,0.0030,0.22344,0.79306,0.28359,0.73333,0.31797,0.63194,0.32656,0.54444,0.33906,0.48194,0.26406,0.51389,0.27500,0.41250,0.28047,0.35000,0.28203,0.29722,0.22578,0.50972,0.22187,0.39444,0.21953,0.32361,0.21641,0.26528,0.19062,0.52917,0.17813,0.42500,0.17266,0.35833,0.16797,0.30000,0.15703,0.56806,0.13359,0.49306,0.11797,0.44306,0.10391,0.39167,0.30299,0.75518,0.9997,0.14002,1.00000,0.9454,0.21611,0.76029,0.9948,0.22802,0.76779,0.22344,0.79306,184.26,0.9888,live,0.0260,0.0172,18.53,1076.40
131372.960713,120.0,0.1355,0.21641,0.80278,0.27813,0.74306,0.31250,0.63889,0.32266,0.55000,0.33516,0.48750,0.25938,0.52083,0.27031,0.41667,0.27422,0.35417,0.27578,0.30000,0.21953,0.51528,0.21641,0.39861,0.21406,0.32639,0.21016,0.26667,0.18359,0.53333,0.17109,0.42917,0.16484,0.36111,0.15937,0.30278,0.14844,0.57222,0.12500,0.49722,0.10938,0.44722,0.09609,0.39722,0.30331,0.76846,0.9997,0.14107,1.00000,0.9192,0.21071,0.76884,0.9918,0.22570,0.77478,0.21641,0.80278,187.88,0.9872,live,0.0260,0.0223,24.10,1082.51
131373.035825,120.0,0.2875,0.20781,0.80972,0.27109,0.74861,0.30625,0.64583,0.31719,0.55556,0.32891,0.49028,0.25156,0.52361,0.26250,0.41944,0.26719,0.35556,0.26875,0.30000,0.21172,0.51806,0.20938,0.40000,0.20625,0.32778,0.20234,0.26528,0.17500,0.53750,0.16172,0.43194,0.15625,0.36389,0.15000,0.30278,0.13906,0.57778,0.11563,0.50000,0.10000,0.44861,0.08672,0.39861,0.30161,0.76657,0.9998,0.15199,1.00000,0.8813,0.20847,0.76805,0.9884,0.22212,0.78177,0.20781,0.80972,190.37,0.9865,live,0.0260,0.0264,28.79,1089.67
131373.095666,120.0,0.4075,0.20078,0.81667,0.26406,0.75417,0.30000,0.64861,0.31094,0.55694,0.32344,0.49028,0.24453,0.52500,0.25625,0.41806,0.26094,0.35278,0.26250,0.29444,0.20391,0.51944,0.20156,0.39861,0.19844,0.32361,0.19375,0.26111,0.16641,0.54028,0.15313,0.43056,0.14531,0.35972,0.13828,0.29861,0.12969,0.58056,0.10625,0.50139,0.08984,0.45000,0.07578,0.39722,0.30112,0.76557,0.9997,0.15830,1.00000,0.8548,0.19416,0.76246,0.9843,0.21785,0.78875,0.20078,0.81667,194.14,0.9871,live,0.0260,0.0314,34.45,1098.69
131373.161062,120.0,0.5365,0.19453,0.82500,0.25938,0.76111,0.29688,0.65278,0.30703,0.55833,0.31797,0.48889,0.23906,0.52500,0.25078,0.41389,0.25547,0.34583,0.25703,0.28750,0.19766,0.51944,0.19453,0.39583,0.19219,0.31944,0.18750,0.25417,0.15937,0.54028,0.14531,0.42778,0.13828,0.35556,0.13125,0.29167,0.12187,0.58194,0.09688,0.50139,0.07969,0.44861,0.06484,0.39444,0.29856,0.76533,0.9997,0.15844,1.00000,0.8249,0.18692,0.76412,0.9800,0.21319,0.79600,0.19453,0.82500,199.28,0.9871,live,0.0260,0.0365,40.53,1110.33
131373.228003,120.0,0.6710,0.19062,0.83472,0.25625,0.76806,0.29531,0.65417,0.30625,0.55833,0.31719,0.48750,0.23516,0.52361,0.24766,0.41111,0.25312,0.34167,0.25469,0.28056,0.19297,0.51944,0.18984,0.39306,0.18750,0.31250,0.18359,0.24583,0.15313,0.54028,0.13906,0.42361,0.13125,0.35000,0.12422,0.28472,0.11406,0.58333,0.08828,0.50000,0.07031,0.44583,0.05469,0.39028,0.29873,0.76595,0.9997,0.16160,1.00000,0.8030,0.18267,0.76728,0.9753,0.20868,0.80375,0.19062,0.83472,206.21,0.9875,live,0.0260,0.0412,46.40,1125.56
131373.295031,120.0,0.8059,0.18594,0.84583,0.25312,0.77639,0.29297,0.65972,0.30469,0.56111,0.31641,0.48750,0.23203,0.52500,0.24453,0.40833,0.25000,0.33750,0.25156,0.27500,0.18828,0.51944,0.18438,0.38889,0.18203,0.30833,0.17813,0.24028,0.14688,0.54167,0.13203,0.42222,0.12422,0.34583,0.11641,0.27917,0.10703,0.58750,0.07969,0.50139,0.06172,0.44583,0.04531,0.38889,0.29846,0.76760,0.9997,0.16172,1.00000,0.7809,0.17722,0.76631,0.9710,0.20413,0.81216,0.18594,0.84583,212.82,0.9888,live,0.0260,0.0456,52.12,1143.73
131373.361239,120.0,0.9382,0.18203,0.85556,0.25156,0.78333,0.29219,0.66389,0.30312,0.56250,0.31484,0.48611,0.22891,0.52639,0.24063,0.40694,0.24609,0.33472,0.24766,0.27083,0.18281,0.52083,0.17891,0.38750,0.17578,0.30417,0.17109,0.23472,0.14062,0.54444,0.12500,0.42222,0.11641,0.34306,0.10859,0.27361,0.09922,0.59167,0.07109,0.50417,0.05234,0.44722,0.03594,0.38889,0.29875,0.76849,0.9997,0.16813,1.00000,0.7670,0.16618,0.77275,0.9680,0.19971,0.82084,0.18203,0.85556,218.89,0.9882,live,0.0260,0.0490,57.00,1164.08
131373.428011,120.0,0.0618,0.17969,0.86806,0.25078,0.79167,0.29141,0.66944,0.30156,0.56389,0.31328,0.48472,0.22578,0.52778,0.23672,0.40556,0.24141,0.32917,0.24219,0.26389,0.17813,0.52500,0.17344,0.38750,0.16953,0.30139,0.16406,0.22917,0.13516,0.55000,0.11797,0.42361,0.10859,0.34306,0.10000,0.27222,0.09297,0.59861,0.06328,0.50833,0.04297,0.44861,0.02578,0.38889,0.29700,0.76836,0.9996,0.16714,1.00000,0.7392,0.16774,0.78221,0.9624,0.19570,0.83028,0.17969,0.86806,225.00,0.9889,live,0.0306,0.0515,61.12,1186.39
131373.495641,120.0,0.1982,0.18203,0.88194,0.25234,0.80278,0.29297,0.67500,0.30234,0.56806,0.31250,0.48611,0.22578,0.53194,0.23516,0.40417,0.23906,0.32778,0.23984,0.25972,0.17656,0.52917,0.17031,0.38889,0.16562,0.30000,0.15937,0.22639,0.13203,0.55694,0.11406,0.42778,0.10391,0.34444,0.09453,0.27222,0.08984,0.60972,0.05703,0.51667,0.03516,0.45556,0.01641,0.39306,0.29690,0.77525,0.9996,0.16288,1.00000,0.7320,0.16930,0.79258,0.9610,0.19297,0.84062,0.18203,0.88194,230.95,0.9900,live,0.0306,0.0523,63.26,1210.31
131373.561308,120.0,0.3282,0.18359,0.90417,0.25703,0.81944,0.29609,0.68889,0.30469,0.57639,0.31484,0.49306,0.22656,0.53889,0.23516,0.40833,0.23906,0.32778,0.23828,0.25694,0.17578,0.53750,0.16719,0.39167,0.16250,0.30000,0.15547,0.22361,0.13047,0.56667,0.11016,0.43194,0.09922,0.34722,0.08906,0.27222,0.08672,0.62222,0.05078,0.52500,0.02813,0.46250,0.00859,0.39722,0.29710,0.77573,0.9996,0.16683,1.00000,0.7180,0.16955,0.79825,0.9583,0.19109,0.85333,0.18359,0.90417,239.89,0.9865,live,0.0306,0.0526,65.05,1237.79
131373.628198,120.0,0.4607,0.18906,0.92222,0.26094,0.84028,0.30078,0.70278,0.31016,0.58472,0.32031,0.50000,0.23125,0.54722,0.23906,0.41250,0.24297,0.32778,0.24219,0.25556,0.17734,0.54583,0.16797,0.39444,0.16250,0.29861,0.15547,0.21806,0.13047,0.57639,0.10781,0.43750,0.09453,0.34861,0.08203,0.27083,0.08672,0.63472,0.05000,0.53472,0.02500,0.46806,0.00234,0.40139,0.29731,0.77830,0.9995,0.17769,1.00000,0.7061,0.17004,0.80656,0.9527,0.19069,0.86711,0.18906,0.92222,246.79,0.9853,live,0.0355,0.0580,73.44,1266.95
131373.695547,120.0,0.5964,0.19687,0.93333,0.26875,0.84722,0.30859,0.70833,0.31875,0.58889,0.33125,0.50000,0.23906,0.55000,0.24766,0.41250,0.25078,0.32639,0.24922,0.25139,0.18359,0.54861,0.17344,0.39444,0.16719,0.29583,0.16016,0.21111,0.13516,0.58194,0.11094,0.44028,0.09688,0.34722,0.08438,0.26528,0.09062,0.64306,0.05078,0.54306,0.02500,0.47500,0.00313,0.40556,0.29828,0.78000,0.9994,0.17970,1.00000,0.6893,0.16457,0.80758,0.9467,0.19193,0.88035,0.19687,0.93333,252.39,0.9814,live,0.0355,0.0575,74.56,1296.64
131373.761470,120.0,0.7285,0.20234,0.93611,0.27500,0.84861,0.31641,0.70694,0.32656,0.58611,0.33828,0.49722,0.24609,0.54722,0.25469,0.40694,0.25703,0.31944,0.25547,0.24306,0.18984,0.54583,0.17969,0.39028,0.17344,0.28889,0.16641,0.20417,0.14062,0.57917,0.11641,0.43472,0.10156,0.34028,0.08984,0.25694,0.09609,0.64028,0.05625,0.53889,0.03047,0.46944,0.00937,0.39861,0.30049,0.77989,0.9993,0.18568,1.00000,0.6652,0.17077,0.79320,0.9383,0.19401,0.89150,0.20234,0.93611,255.77,0.9797,live,0.0355,0.0507,67.25,1325.19
131373.827951,120.0,0.8608,0.20625,0.93750,0.28047,0.85000,0.32344,0.70694,0.33359,0.58194,0.34531,0.49306,0.25234,0.54306,0.26172,0.40278,0.26406,0.31250,0.26328,0.23611,0.19609,0.54167,0.18594,0.38333,0.17969,0.28056,0.17266,0.19444,0.14688,0.57500,0.12187,0.42917,0.10781,0.33333,0.09609,0.25000,0.10156,0.63750,0.06172,0.53611,0.03750,0.46667,0.01797,0.39306,0.30204,0.77174,0.9990,0.18207,1.00000,0.6423,0.17086,0.78849,0.9312,0.19646,0.90070,0.20625,0.93750,258.54,0.9814,live,0.0355,0.0544,73.51,1352.32
131373.895679,120.0,0.9971,0.21016,0.93333,0.28437,0.84306,0.32812,0.70139,0.33750,0.57778,0.35000,0.48750,0.25703,0.53889,0.26641,0.39722,0.26953,0.30972,0.27031,0.23194,0.20078,0.53750,0.19141,0.37917,0.18438,0.27778,0.17813,0.19167,0.15156,0.57083,0.12734,0.42222,0.11328,0.32778,0.10234,0.24444,0.10547,0.63333,0.06641,0.53056,0.04063,0.46111,0.01953,0.38889,0.30757,0.76990,0.9990,0.18218,1.00000,0.5948,0.19421,0.78949,0.9272,0.19920,0.90723,0.21016,0.93333,258.82,0.9812,live,0.0355,0.0460,63.26,1376.39
131373.960926,120.0,0.1191,0.21328,0.93333,0.28750,0.84444,0.33047,0.70139,0.34063,0.57778,0.35313,0.48750,0.25938,0.54028,0.26953,0.39861,0.27344,0.30972,0.27422,0.23333,0.20312,0.53889,0.19375,0.37917,0.18828,0.27778,0.18125,0.19306,0.15313,0.57083,0.13047,0.42222,0.11719,0.32778,0.10547,0.24306,0.10781,0.63194,0.06875,0.53056,0.04375,0.46111,0.02266,0.38889,0.30755,0.77090,0.9990,0.18187,1.00000,0.5582,0.20244,0.83264,0.9216,0.20201,0.91245,0.21328,0.93333,258.47,0.9832,live,0.0355,0.0483,67.53,1397.32
131374.027705,120.0,0.2525,0.21484,0.93194,0.28984,0.84444,0.33203,0.70139,0.34141,0.57917,0.35469,0.49028,0.26094,0.54306,0.27109,0.40139,0.27578,0.31250,0.27734,0.23611,0.20547,0.54028,0.19687,0.38056,0.19141,0.27778,0.18516,0.19306,0.15625,0.57083,0.13437,0.42222,0.12109,0.32778,0.11016,0.24583,0.11016,0.63333,0.07187,0.53056,0.04688,0.46111,0.02656,0.39028,0.30839,0.77140,0.9991,0.18005,1.00000,0.5265,0.20475,0.83400,0.9201,0.20458,0.91635,0.21484,0.93194,256.35,0.9842,live,0.0355,0.0456,64.47,1414.22
131374.095445,120.0,0.3892,0.21719,0.93056,0.29141,0.84306,0.33281,0.69861,0.34219,0.57778,0.35547,0.48889,0.26250,0.54306,0.27266,0.40278,0.27734,0.31389,0.27969,0.23889,0.20703,0.54028,0.19922,0.38194,0.19375,0.28056,0.18750,0.19583,0.15859,0.57222,0.13672,0.42361,0.12344,0.32917,0.11328,0.24722,0.11328,0.63194,0.07500,0.53056,0.05000,0.46111,0.03047,0.39028,0.31036,0.77322,0.9991,0.18914,1.00000,0.5045,0.20393,0.83421,0.9194,0.20710,0.91919,0.21719,0.93056,255.13,0.9830,live,0.0355,0.0423,60.35,1428.20
131374.161771,120.0,0.5212,0.21953,0.92778,0.29219,0.84028,0.33437,0.70000,0.34375,0.57778,0.35625,0.48889,0.26562,0.54444,0.27578,0.40417,0.28047,0.31667,0.28281,0.24028,0.21094,0.54028,0.20312,0.38333,0.19844,0.28333,0.19219,0.20000,0.16250,0.57083,0.14062,0.42361,0.12812,0.33056,0.11875,0.25000,0.11797,0.63056,0.07969,0.52917,0.05469,0.46111,0.03516,0.39028,0.31044,0.77148,0.9992,0.18557,1.00000,0.4896,0.19337,0.82498,0.9218,0.20959,0.92091,0.21953,0.92778,252.69,0.9826,live,0.0355,0.0317,45.67,1438.75
131374.228522,120.0,0.6545,0.22422,0.92083,0.29609,0.83750,0.33750,0.69861,0.34687,0.57639,0.35859,0.48750,0.27031,0.54306,0.28047,0.40556,0.28437,0.31944,0.28672,0.24444,0.21641,0.53889,0.20859,0.38611,0.20391,0.28889,0.19922,0.20694,0.16875,0.56806,0.14609,0.42500,0.13437,0.33472,0.12578,0.25417,0.12500,0.62639,0.08672,0.52917,0.06328,0.46111,0.04453,0.39167,0.31031,0.77352,0.9993,0.18409,1.00000,0.4813,0.20386,0.83202,0.9238,0.21251,0.92089,0.22422,0.92083,249.02,0.9825,live,0.0355,0.0272,39.33,1445.40
131374.295749,120.0,0.7900,0.22969,0.91111,0.30078,0.82917,0.34297,0.69444,0.35156,0.57639,0.36250,0.48889,0.27891,0.54028,0.28906,0.40694,0.29219,0.32222,0.29297,0.24861,0.22500,0.53611,0.21797,0.38611,0.21406,0.29028,0.20938,0.20833,0.17813,0.56528,0.15625,0.42639,0.14531,0.33750,0.13750,0.25833,0.13437,0.62361,0.09844,0.52639,0.07500,0.45972,0.05703,0.39028,0.31085,0.78033,0.9993,0.19837,1.00000,0.4765,0.21292,0.83440,0.9215,0.21595,0.91894,0.22969,0.91111,244.79,0.9785,live,0.0355,0.0243,35.17,1448.20
131374.361817,120.0,0.9216,0.23594,0.90000,0.30547,0.82083,0.34687,0.68750,0.35703,0.57083,0.36875,0.48472,0.28437,0.53611,0.29453,0.40556,0.29844,0.32361,0.30000,0.25139,0.23281,0.53194,0.22578,0.38611,0.22266,0.29167,0.21875,0.21250,0.18594,0.55972,0.16641,0.42222,0.15625,0.33611,0.14844,0.25972,0.14375,0.61389,0.10938,0.51944,0.08750,0.45417,0.06953,0.38611,0.31046,0.78047,0.9993,0.19649,1.00000,0.4892,0.21233,0.81697,0.9262,0.21995,0.91515,0.23594,0.90000,240.04,0.9796,live,0.0355,0.0231,33.40,1447.25
